index,Unnamed: 0,nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price
653,36,NONOALCO-TLATELOLCO (U HAB) I,6300,5084.39,19.45493884,-99.14755844,Cuauhtémoc,CDMX,153,1,484.9281045751634
654,37,BUENAVISTA I,6350,5493.173782,19.44854832,-99.14818801,Cuauhtémoc,CDMX,141,1,713.2695035460993
655,38,BUENAVISTA II,6350,5711.013329,19.44153647,-99.1502046,Cuauhtémoc,CDMX,340,2,1048.4235294117648
656,39,SAN RAFAEL I,6400,5941.015575,19.43717628,-99.15948677,Cuauhtémoc,CDMX,538,0,1091.6468401486989
657,40,SANTA MARIA LA RIBERA I,6400,4443.054346,19.45292831,-99.15826925,Cuauhtémoc,CDMX,181,0,929.6408839779006
658,41,SANTA MARIA LA RIBERA IV,6400,4478.005523,19.44456411,-99.15923829,Cuauhtémoc,CDMX,238,0,867.8025210084033
659,42,SANTA MARIA (U HAB),6430,3915.68,19.45628227,-99.15708062,Cuauhtémoc,CDMX,113,0,779.7433628318585
660,43,CUAUHTEMOC,6500,10937.15908,19.42979083,-99.16902575,Cuauhtémoc,CDMX,1403,5,1533.8688524590164
661,44,JUAREZ,6600,11217.94025,19.42822869,-99.16052083,Cuauhtémoc,CDMX,1188,8,1460.047138047138
662,45,DOCTORES IV,6700,4878.578972,19.41309135,-99.15056719,Cuauhtémoc,CDMX,304,0,1259.3980263157894
663,46,ROMA NORTE I,6700,7634.569445,19.41968602,-99.16948313,Cuauhtémoc,CDMX,1780,1,1817.71797752809
664,47,ROMA NORTE II,6700,7156.073693,19.42197467,-99.15815904,Cuauhtémoc,CDMX,1314,2,1508.7625570776256
665,48,DOCTORES I,6720,5140.7927,19.42296373,-99.14712242,Cuauhtémoc,CDMX,292,0,835.8630136986301
666,49,DOCTORES III,6720,4649.759283,19.41640848,-99.1461753,Cuauhtémoc,CDMX,134,0,909.679104477612
667,50,DOCTORES V,6720,5044.748177,19.41073231,-99.14638922,Cuauhtémoc,CDMX,77,0,990.6363636363636
668,51,OBRERA II,6720,4161.630271,19.41517318,-99.13993207,Cuauhtémoc,CDMX,86,0,912.0930232558139
669,52,ROMA SUR I,6760,4903.855913,19.40839796,-99.1629922,Cuauhtémoc,CDMX,1191,2,1361.6389588581023
670,53,ROMA SUR II,6760,5011.361579,19.40408133,-99.1634206,Cuauhtémoc,CDMX,875,4,1166.5874285714285
671,54,OBRERA III,6800,4077.441067,19.41070175,-99.14179287,Cuauhtémoc,CDMX,67,0,1315.2686567164178
672,55,ASTURIAS,6820,3911.423753,19.40468354,-99.13026098,Cuauhtémoc,CDMX,79,0,669.3164556962025
673,56,ESPERANZA,6840,4113.345893,19.42086551,-99.12861177,Cuauhtémoc,CDMX,41,0,865.7560975609756
674,57,VISTA ALEGRE,6850,4113.155331,19.41057398,-99.13308468,Cuauhtémoc,CDMX,64,0,636.390625
675,58,ALGARIN,6880,4923.35077,19.40556734,-99.14046915,Cuauhtémoc,CDMX,162,0,877.2345679012345
676,59,ASTURIAS (AMPL),6890,4003.204883,19.40704621,-99.13107209,Cuauhtémoc,CDMX,79,0,671.2151898734177
677,60,NONOALCO-TLATELOLCO (U HAB) III,6900,5321.808357,19.45218747,-99.13467429,Cuauhtémoc,CDMX,107,0,758.0654205607476
678,61,SAN SIMON TOLNAHUAC,6920,3519.45,19.45874001,-99.14276392,Cuauhtémoc,CDMX,188,0,345.3244680851064
679,0,15 DE AGOSTO,7880,2425.71,19.48487485,-99.10704528,Gustavo A. Madero,CDMX,14,0,628.7142857142857
680,1,25 DE JULIO,7570,1833.008176,19.49565238,-99.08147544,Gustavo A. Madero,CDMX,2,0,857.0
681,2,51 LEGISLATURA,7460,2145.412609,19.48352257,-99.09307167,Gustavo A. Madero,CDMX,3,0,533.6666666666666
682,3,6 DE JUNIO,7788,781.7716822,19.55060371,-99.12587046,Gustavo A. Madero,CDMX,1,0,760.0
683,4,7 DE NOVIEMBRE,7840,2126.505874,19.45957128,-99.11975349,Gustavo A. Madero,CDMX,22,0,647.0
684,5,ACUEDUCTO DE GUADALUPE (RDCIAL),7270,3093.31,19.5235893,-99.14979428,Gustavo A. Madero,CDMX,4,0,750.0
685,6,ACUEDUCTO DE GUADALUPE (U HAB),7279,3615.738464,19.52697053,-99.1505314,Gustavo A. Madero,CDMX,2,0,925.0
686,7,AHUEHUETES,7530,711.6815449,19.54601626,-99.13122056,Gustavo A. Madero,CDMX,0,0,
687,8,AIDEE SOLS CRDENAS-MATAS ROMERO (U HAB),7280,1191.33,19.53356919,-99.14599881,Gustavo A. Madero,CDMX,1,0,250.0
688,9,ARAGON INGUARAN,7880,1981.83,19.47073691,-99.10740727,Gustavo A. Madero,CDMX,12,0,657.0833333333334
689,10,ARAGON LA VILLA (ARAGON),7940,2148.535759,19.47961869,-99.11503691,Gustavo A. Madero,CDMX,19,0,784.4736842105264
690,11,ARBOLEDAS DE CUAUTEPEC,7240,525.625509,19.56117933,-99.1250456,Gustavo A. Madero,CDMX,1,0,760.0
691,12,ARBOLEDAS DE CUAUTEPEC (AMPL),7750,539.7326437,19.56537224,-99.12570825,Gustavo A. Madero,CDMX,0,0,
692,13,ARROYO GUADALUPE (U HAB),7720,2747.95,19.51084074,-99.13671126,Gustavo A. Madero,CDMX,4,0,2347.5
693,14,BELISARIO DOMINGUEZ,7890,1981.83,19.46267915,-99.11085419,Gustavo A. Madero,CDMX,18,0,757.6111111111111
694,15,BENITO JUAREZ,7290,944.33,19.53249945,-99.13917465,Gustavo A. Madero,CDMX,0,0,
695,16,BENITO JUAREZ (AMPL),7259,883.2521607,19.53496056,-99.13806116,Gustavo A. Madero,CDMX,0,0,
696,17,BONDOJITO,7860,1981.83,19.46676264,-99.11089516,Gustavo A. Madero,CDMX,22,0,668.5909090909091
697,18,C T M ARAGON (U),7990,2233.44,19.45291587,-99.05617555,Gustavo A. Madero,CDMX,14,0,507.92857142857144
698,19,C T M ARAGON AMPLIACION (U),7999,2233.44,19.45539975,-99.05333891,Gustavo A. Madero,CDMX,11,1,449.54545454545456
699,20,CAMINO A SAN JUAN DE ARAGON (PBLO),7969,2252.96,19.46827618,-99.08929972,Gustavo A. Madero,CDMX,4,0,287.5
700,21,CAMPESTRE ARAGON I,7930,2041.86,19.48792994,-99.07880856,Gustavo A. Madero,CDMX,1,0,214.0
701,22,CAMPESTRE ARAGON II,7960,2041.86,19.48310728,-99.08112239,Gustavo A. Madero,CDMX,0,0,
702,23,CAPULTITLAN,7770,2611.56,19.47816145,-99.13320299,Gustavo A. Madero,CDMX,31,0,761.9354838709677
703,24,CASAS ALEMAN (AMPL) I,7960,1993.89,19.47729809,-99.08156877,Gustavo A. Madero,CDMX,1,0,444.0
704,25,CASAS ALEMAN (AMPL) II,7969,1993.89,19.47841696,-99.08680023,Gustavo A. Madero,CDMX,0,0,
705,26,CASTILLO CHICO,7258,999.1610316,19.54093434,-99.13610288,Gustavo A. Madero,CDMX,0,0,
706,27,CASTILLO GRANDE,7290,963.7799762,19.53806776,-99.1383248,Gustavo A. Madero,CDMX,0,0,
707,28,CASTILLO GRANDE (AMPL),7258,734.45,19.53675795,-99.13685638,Gustavo A. Madero,CDMX,0,0,
708,29,CERRO PRIETO,7960,1981.83,19.45271672,-99.09828707,Gustavo A. Madero,CDMX,25,0,802.96
709,30,CHALMA DE GUADALUPE I,7210,985.2473129,19.55538803,-99.15091227,Gustavo A. Madero,CDMX,2,0,864.0
710,31,CHALMA DE GUADALUPE II,7230,985.96,19.55000993,-99.15431081,Gustavo A. Madero,CDMX,2,0,864.0
711,32,CHURUBUSCO TEPEYAC,7730,2959.373514,19.48727146,-99.13781711,Gustavo A. Madero,CDMX,31,0,502.7741935483871
712,33,COCOYOTES,7190,585.93,19.54826579,-99.13079116,Gustavo A. Madero,CDMX,0,0,
713,34,COCOYOTES (AMPL),7188,672.9,19.55079956,-99.12792479,Gustavo A. Madero,CDMX,1,0,760.0
714,35,COMPOSITORES MEXICANOS,7230,635.32,19.56561995,-99.14042392,Gustavo A. Madero,CDMX,2,0,202.0
715,36,CONSTITUCION DE LA REPUBLICA,7469,2346.712418,19.48323021,-99.1002972,Gustavo A. Madero,CDMX,10,0,601.4
716,37,COOPERATIVA LUIS ENRIQUE RODRGUEZ OROZCO (U HAB),7280,1191.33,19.53055009,-99.14226247,Gustavo A. Madero,CDMX,1,0,250.0
717,38,CTM ATZACOALCO (U HAB),7420,1688.044303,19.50764747,-99.09970984,Gustavo A. Madero,CDMX,4,0,386.0
718,39,CTM EL RISCO (U HAB),7090,1715.62,19.50940326,-99.09598612,Gustavo A. Madero,CDMX,5,0,386.6
719,40,CUAUTEPEC DE MADERO,7200,938.48,19.54562703,-99.13903566,Gustavo A. Madero,CDMX,0,0,
720,41,CUAUTEPEC EL ALTO (PBLO),7700,914.8437966,19.55703149,-99.13394294,Gustavo A. Madero,CDMX,1,0,760.0
721,42,CUCHILLA DEL TESORO,7900,2233.44,19.44812714,-99.05800764,Gustavo A. Madero,CDMX,14,0,591.0
722,43,CUCHILLA LA JOYA,7890,1981.83,19.45815035,-99.11104701,Gustavo A. Madero,CDMX,12,0,558.75
723,44,DEFENSORES DE LA REPUBLICA,7880,2760.982271,19.47524248,-99.14304472,Gustavo A. Madero,CDMX,21,0,840.0
724,45,DEL BOSQUE,7230,938.48,19.5447288,-99.14297822,Gustavo A. Madero,CDMX,0,0,
725,46,DEL OBRERO,7440,1948.5,19.50021407,-99.09140176,Gustavo A. Madero,CDMX,5,0,768.0
726,47,DM NACIONAL,7495,2243.22,19.47560336,-99.09584475,Gustavo A. Madero,CDMX,4,0,602.75
727,48,EDUARDO MOLINA I (U HAB),7458,2530.28,19.48314849,-99.09104532,Gustavo A. Madero,CDMX,2,0,575.0
728,49,EDUARDO MOLINA II (U HAB),7469,2530.28,19.4831208,-99.09213066,Gustavo A. Madero,CDMX,2,0,575.0
729,50,EJIDOS SAN JUAN DE ARAGON 1A SECCION (U HAB),7950,2252.96,19.46925544,-99.09210921,Gustavo A. Madero,CDMX,7,0,373.0
730,51,EJIDOS SAN JUAN DE ARAGON 2A SECCION (U HAB),7969,2177.42,19.46563988,-99.07704536,Gustavo A. Madero,CDMX,1,2,400.0
731,52,EL ARBOLILLO,7530,944.33,19.53632457,-99.14113351,Gustavo A. Madero,CDMX,1,0,250.0
732,53,EL ARBOLILLO 1 (U HAB),7240,1985.67,19.5300045,-99.14788151,Gustavo A. Madero,CDMX,2,0,350.0
733,54,EL ARBOLILLO 2 (U HAB),7280,1191.33,19.53410348,-99.14455693,Gustavo A. Madero,CDMX,1,0,250.0
734,55,EL ARBOLILLO 3 (U HAB),7280,1191.33,19.53789915,-99.14489577,Gustavo A. Madero,CDMX,1,0,250.0
735,56,EL CARMEN,7199,1005.168959,19.54312551,-99.13306381,Gustavo A. Madero,CDMX,0,0,
736,57,EL COYOL (U HAB),7420,2518.686,19.48808983,-99.09008188,Gustavo A. Madero,CDMX,0,0,
737,58,EL OLIVO,7950,1852.598503,19.47359728,-99.08664842,Gustavo A. Madero,CDMX,1,0,300.0
738,59,EMILIANO ZAPATA,7889,1981.83,19.46141462,-99.11778041,Gustavo A. Madero,CDMX,24,0,717.375
739,60,EMILIANO ZAPATA (AMPL),7860,1981.83,19.46398241,-99.10572586,Gustavo A. Madero,CDMX,16,0,644.4375
740,61,ESTANZUELA,7360,2156.28987,19.49043178,-99.1097769,Gustavo A. Madero,CDMX,3,0,298.6666666666667
741,62,ESTRELLA,7810,2738.244745,19.47514581,-99.11673119,Gustavo A. Madero,CDMX,21,0,718.7142857142857
742,63,EX-ESCUELA DE TIRO,7960,1981.83,19.45323929,-99.09969012,Gustavo A. Madero,CDMX,22,0,880.1818181818181
743,64,FAJA DE ORO,7860,1981.83,19.46652134,-99.10524958,Gustavo A. Madero,CDMX,13,0,648.1538461538462
744,65,FERNANDO CASAS ALEMAN,7960,1981.83,19.45249999,-99.0959227,Gustavo A. Madero,CDMX,21,0,892.4285714285714
745,66,FERROCARRILERA INSURGENTES,7495,2530.28,19.48203461,-99.09236489,Gustavo A. Madero,CDMX,2,0,575.0
746,67,FOVISSSTE CUCHILLA (U HAB),7950,2252.96,19.47186652,-99.08755618,Gustavo A. Madero,CDMX,2,0,325.0
747,68,FOVISSSTE RIO DE GUADALUPE (U HAB),7950,2252.96,19.4726636,-99.08841237,Gustavo A. Madero,CDMX,2,0,260.0
748,69,FOVISSTE ARAGON (U HAB),7990,2759.89,19.45358754,-99.06142255,Gustavo A. Madero,CDMX,38,0,620.7105263157895
749,70,GABRIEL HERNANDEZ,7080,1433.711695,19.49829849,-99.09984059,Gustavo A. Madero,CDMX,1,0,690.0
750,71,GABRIEL HERNANDEZ (AMPL) I,7090,1438.198442,19.50324635,-99.09793418,Gustavo A. Madero,CDMX,5,0,528.0
751,72,GABRIEL HERNANDEZ (AMPL) II,7089,1435.25,19.50602632,-99.10378278,Gustavo A. Madero,CDMX,1,0,300.0
752,73,GENERAL FELIPE BERRIOZABAL,7220,585.93,19.55509025,-99.12824178,Gustavo A. Madero,CDMX,1,0,760.0
753,74,GERTRUDIS SANCHEZ 1A SECCION,7830,1981.83,19.46938421,-99.10435571,Gustavo A. Madero,CDMX,9,0,638.4444444444445
754,75,GERTRUDIS SANCHEZ 2A SECCION,7839,1981.83,19.46653563,-99.09982967,Gustavo A. Madero,CDMX,5,0,528.2
755,76,GERTRUDIS SANCHEZ 3A SECCION,7880,1981.83,19.46149318,-99.1017218,Gustavo A. Madero,CDMX,10,0,478.7
756,77,GRACIANO SANCHEZ,7210,985.96,19.55683048,-99.14727889,Gustavo A. Madero,CDMX,4,0,288.75
757,78,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),7950,2243.22,19.47857588,-99.1050828,Gustavo A. Madero,CDMX,11,0,720.7272727272727
758,79,GUADALUPE INSURGENTES,7870,3159.191272,19.47344849,-99.13255061,Gustavo A. Madero,CDMX,28,0,767.75
759,80,GUADALUPE PROLETARIA,7760,2044.791965,19.52161808,-99.15554428,Gustavo A. Madero,CDMX,6,0,656.6666666666666
760,81,GUADALUPE PROLETARIA (AMPL),7680,1916.098023,19.52159041,-99.15212124,Gustavo A. Madero,CDMX,3,0,866.6666666666666
761,82,GUADALUPE TEPEYAC,7890,2950.008809,19.46746128,-99.12069072,Gustavo A. Madero,CDMX,30,0,651.0666666666667
762,83,GUADALUPE VICTORIA,7840,938.48,19.53929553,-99.14001731,Gustavo A. Madero,CDMX,0,0,
763,84,GUADALUPE VICTORIA II,7870,2790.364011,19.47140818,-99.14071735,Gustavo A. Madero,CDMX,26,0,1081.3846153846155
764,85,HEROE DE NACOZARI,7870,2653.709467,19.47098618,-99.14342357,Gustavo A. Madero,CDMX,33,0,636.2121212121212
765,86,HEROES DE CHAPULTEPEC,7939,2252.96,19.47387306,-99.09075426,Gustavo A. Madero,CDMX,3,0,506.6666666666667
766,87,HORNOS DE ARAGON (U HAB),7950,2252.96,19.47110489,-99.08049139,Gustavo A. Madero,CDMX,2,2,422.0
767,88,INDECO (U HAB),7990,2252.96,19.47331812,-99.08986648,Gustavo A. Madero,CDMX,3,0,506.6666666666667
768,89,INDUSTRIAL I,7880,3513.077005,19.47397784,-99.12415656,Gustavo A. Madero,CDMX,32,0,605.53125
769,90,INDUSTRIAL II,7870,3165.47363,19.47493839,-99.12834942,Gustavo A. Madero,CDMX,30,0,647.8
770,91,INFONAVIT (U HAB),7330,2716.99,19.51602238,-99.1414472,Gustavo A. Madero,CDMX,5,0,2008.6
771,92,INFONAVIT CAMINO SAN JUAN DE ARAGON (U HAB),7950,2252.96,19.4725547,-99.08262122,Gustavo A. Madero,CDMX,1,2,444.0
772,93,INFONAVIT LORETO FABELA (U HAB),7950,2252.96,19.47154907,-99.08030062,Gustavo A. Madero,CDMX,2,2,422.0
773,94,JAIME S EMILIANO G,7210,938.48,19.54778136,-99.13475855,Gustavo A. Madero,CDMX,0,0,
774,95,JORGE NEGRETE,7880,1790.283467,19.52623242,-99.14353058,Gustavo A. Madero,CDMX,2,0,425.0
775,96,JOSE MARIA MORELOS Y PAVON I (U HAB),7459,2530.28,19.48391916,-99.0944814,Gustavo A. Madero,CDMX,8,0,509.375
776,97,JOSE MARIA MORELOS Y PAVON II (U HAB),7970,2425.71,19.47964387,-99.09168566,Gustavo A. Madero,CDMX,2,0,575.0
777,98,JOYAS VALLEJO (U HAB),7620,1918.44,19.52943649,-99.17270847,Gustavo A. Madero,CDMX,10,0,399.3
778,99,JUAN DE DIOS BATIZ (U HAB),7360,3136.06,19.50372083,-99.12972857,Gustavo A. Madero,CDMX,14,0,723.5714285714286
779,100,JUAN GONZALEZ ROMERO,7550,1604.13,19.50531561,-99.08967281,Gustavo A. Madero,CDMX,10,0,397.5
780,101,JUVENTINO ROSAS,7230,635.32,19.56275693,-99.13482138,Gustavo A. Madero,CDMX,1,0,202.0
781,102,LA CANDELARIA TICOMAN (BARR),7360,1208.901811,19.52115516,-99.1359427,Gustavo A. Madero,CDMX,2,0,600.0
782,103,LA CASILDA,7180,585.93,19.55624617,-99.12551201,Gustavo A. Madero,CDMX,1,0,760.0
783,104,LA CRUZ (BARR),7730,1357.319794,19.49262454,-99.10200338,Gustavo A. Madero,CDMX,4,0,585.25
784,105,LA ESMERALDA (U HAB),7580,2530.28,19.48930997,-99.08520953,Gustavo A. Madero,CDMX,0,0,
785,106,LA ESMERALDA I,7549,2530.28,19.48658821,-99.08713081,Gustavo A. Madero,CDMX,0,0,
786,107,LA ESMERALDA II,7540,2530.28,19.48590192,-99.08605029,Gustavo A. Madero,CDMX,0,0,
787,108,LA ESMERALDA III,7540,2530.28,19.48481732,-99.08457531,Gustavo A. Madero,CDMX,0,0,
788,109,LA FORESTAL,7440,657.1487065,19.56306359,-99.13108878,Gustavo A. Madero,CDMX,0,0,
789,110,LA FORESTAL 1,7140,635.32,19.56760546,-99.12799916,Gustavo A. Madero,CDMX,0,0,
790,111,LA FORESTAL 2,7140,636.5138294,19.56719582,-99.12696484,Gustavo A. Madero,CDMX,0,0,
791,112,LA FORESTAL 3,7149,626.5444133,19.56997804,-99.12906281,Gustavo A. Madero,CDMX,0,0,
792,113,LA JOYA,7890,1981.83,19.45683908,-99.10898734,Gustavo A. Madero,CDMX,14,0,548.0714285714286
793,114,LA JOYITA,7890,1981.83,19.46551396,-99.11680369,Gustavo A. Madero,CDMX,22,0,715.3636363636364
794,115,LA LAGUNA TICOMAN (BARR),7360,2467.399795,19.51403556,-99.1304601,Gustavo A. Madero,CDMX,2,0,1900.0
795,116,LA MALINCHE,7899,2463.12,19.45287262,-99.10492461,Gustavo A. Madero,CDMX,21,0,556.3333333333334
796,117,LA PASTORA,7310,945.7699182,19.52732622,-99.13805796,Gustavo A. Madero,CDMX,1,0,400.0
797,118,LA PATERA-CONDOMODULOS (U HAB),7720,4232.978574,19.50469602,-99.15497923,Gustavo A. Madero,CDMX,11,0,730.4545454545455
798,119,LA PRADERA,7560,2048.54,19.47541143,-99.06671436,Gustavo A. Madero,CDMX,5,0,327.4
799,120,LA PRADERA I (U HAB),7500,1944.66475,19.47415473,-99.06277686,Gustavo A. Madero,CDMX,4,0,340.0
800,121,LA PRADERA II (U HAB),7570,2048.54,19.47186364,-99.06410058,Gustavo A. Madero,CDMX,5,0,352.0
801,122,LA PURISIMA TICOMAN (BARR),7708,2405.112638,19.5145849,-99.13821116,Gustavo A. Madero,CDMX,3,0,3000.0
802,123,LINDAVISTA I,7730,4111.150493,19.49066591,-99.13254702,Gustavo A. Madero,CDMX,36,3,495.3888888888889
803,124,LINDAVISTA II,7300,3837.78443,19.49744764,-99.12932302,Gustavo A. Madero,CDMX,11,0,743.6363636363636
804,125,LINDAVISTA VALLEJO (U HAB),7790,4355.576026,19.4964389,-99.15016824,Gustavo A. Madero,CDMX,8,0,496.25
805,126,LOMA DE LA PALMA,7160,635.5297129,19.55471335,-99.14065321,Gustavo A. Madero,CDMX,3,0,209.0
806,127,LOMAS DE CUAUTEPEC,7270,647.6911059,19.56899814,-99.13534575,Gustavo A. Madero,CDMX,0,0,
807,128,LOS OLIVOS (U HAB),7950,2252.96,19.47302319,-99.08167239,Gustavo A. Madero,CDMX,1,2,444.0
808,129,LUIS DONALDO COLOSIO,7164,845.1493137,19.56137735,-99.1451681,Gustavo A. Madero,CDMX,2,0,202.0
809,130,MAGDALENA DE LAS SALINAS,7780,3005.065162,19.48217705,-99.14051472,Gustavo A. Madero,CDMX,14,0,581.0
810,131,MALACATES,7201,836.7047838,19.57379866,-99.13299919,Gustavo A. Madero,CDMX,0,0,
811,132,MALACATES (AMPL),7170,581.8569497,19.57685433,-99.13079616,Gustavo A. Madero,CDMX,0,0,
812,133,MALVINAS MEXICANAS,7920,2048.54,19.47019681,-99.06362259,Gustavo A. Madero,CDMX,6,0,358.3333333333333
813,134,MARTIN CARRERA I,7300,2425.71,19.48694474,-99.10817158,Gustavo A. Madero,CDMX,10,0,598.1
814,135,MARTIN CARRERA II,7090,2371.049458,19.4896674,-99.10647831,Gustavo A. Madero,CDMX,4,0,436.0
815,136,MARTIRES DE RIO BLANCO,7890,1981.83,19.45996458,-99.11370562,Gustavo A. Madero,CDMX,13,0,609.9230769230769
816,137,MARTIRES DE RIO BLANCO (AMPL),7880,1981.83,19.46194113,-99.10638179,Gustavo A. Madero,CDMX,12,0,683.25
817,138,MAXIMINO AVILA CAMACHO,7770,2781.811835,19.47825609,-99.13734306,Gustavo A. Madero,CDMX,19,0,912.1052631578947
818,139,NARCISO BASSOLS (U HAB),7990,2233.44,19.45641109,-99.05676982,Gustavo A. Madero,CDMX,21,0,507.9047619047619
819,140,NUEVA ATZACOALCO I,7820,1803.02,19.50332196,-99.08279211,Gustavo A. Madero,CDMX,7,0,639.4285714285714
820,141,NUEVA ATZACOALCO II,7920,1803.02,19.49936883,-99.08581731,Gustavo A. Madero,CDMX,3,0,900.0
821,142,NUEVA ATZACOALCO III,7440,1803.02,19.49344919,-99.08878702,Gustavo A. Madero,CDMX,1,0,1500.0
822,143,NUEVA INDUSTRIAL VALLEJO (FRACC),7729,4481.330051,19.50813387,-99.15310621,Gustavo A. Madero,CDMX,11,1,591.3636363636364
823,144,NUEVA TENOCHTITLAN,7980,1982.188636,19.45656977,-99.1038436,Gustavo A. Madero,CDMX,18,0,508.3888888888889
824,145,NUEVA VALLEJO,7870,2860.343923,19.48861358,-99.14878633,Gustavo A. Madero,CDMX,26,1,775.0
825,146,PALMATITLA,7210,716.6828314,19.55181965,-99.13227939,Gustavo A. Madero,CDMX,1,0,760.0
826,147,PANAMERICANA,7770,2787.269155,19.47952755,-99.14344433,Gustavo A. Madero,CDMX,14,0,807.8571428571429
827,148,PANAMERICANA (AMPL),7780,2903.04014,19.47718949,-99.14133082,Gustavo A. Madero,CDMX,19,0,882.6315789473684
828,149,PARQUE METROPOLITANO,7210,660.7663636,19.56808445,-99.1314605,Gustavo A. Madero,CDMX,0,0,
829,150,PEMEX LINDAVISTA (U HAB),7320,2747.95,19.50640145,-99.13399049,Gustavo A. Madero,CDMX,3,0,2863.3333333333335
830,151,PLANETARIO LINDAVISTA,7739,3318.85,19.49559759,-99.14156683,Gustavo A. Madero,CDMX,13,0,622.4615384615385
831,152,PLAZA ORIENTE (RDCIAL),7456,2530.28,19.48490154,-99.09232359,Gustavo A. Madero,CDMX,3,0,533.6666666666666
832,153,PRADOS DE CUAUTEPEC,7164,635.32,19.56132356,-99.14196754,Gustavo A. Madero,CDMX,2,0,202.0
833,154,PROGRESO NACIONAL (AMPL),7650,2190.882659,19.51615176,-99.16007963,Gustavo A. Madero,CDMX,4,0,435.0
834,155,PROGRESO NACIONAL I,7670,2190.49,19.52056491,-99.16130346,Gustavo A. Madero,CDMX,8,0,534.75
835,156,PROGRESO NACIONAL II,7670,2220.876866,19.51811547,-99.15370891,Gustavo A. Madero,CDMX,4,0,785.0
836,157,PROVIDENCIA (AMPL),7560,2048.54,19.47857024,-99.07004975,Gustavo A. Madero,CDMX,2,0,273.5
837,158,PROVIDENCIA I,7560,2048.54,19.48170422,-99.07278683,Gustavo A. Madero,CDMX,1,0,267.0
838,159,PROVIDENCIA II,7560,2048.004224,19.48413449,-99.06751318,Gustavo A. Madero,CDMX,7,0,244.28571428571428
839,160,PROVIDENCIA III,7950,2048.54,19.48679328,-99.07202605,Gustavo A. Madero,CDMX,1,0,450.0
840,161,QUETZALCOATL 3,7160,635.32,19.55913676,-99.14084819,Gustavo A. Madero,CDMX,3,0,209.0
841,162,RESIDENCIAL LA ESCALERA (FRACC),7600,2747.95,19.50857606,-99.13686448,Gustavo A. Madero,CDMX,3,0,2863.3333333333335
842,163,RESIDENCIAL ZACATENCO,7630,2443.332495,19.50340237,-99.12451706,Gustavo A. Madero,CDMX,20,0,727.5
843,164,REVOLUCION IMSS (U HAB),7760,5210.05,19.48546232,-99.13332027,Gustavo A. Madero,CDMX,33,3,432.5151515151515
844,165,ROSAS DEL TEPEYAC,7100,2273.337642,19.49004633,-99.1157869,Gustavo A. Madero,CDMX,8,0,476.375
845,166,SALVADOR DIAZ MIRON,7440,2425.71,19.48767707,-99.09775748,Gustavo A. Madero,CDMX,8,0,509.375
846,167,SAN ANTONIO,7160,635.32,19.55998007,-99.1375459,Gustavo A. Madero,CDMX,2,0,202.0
847,168,SAN BARTOLO ATEPEHUACAN (PBLO),7740,3002.851418,19.49326845,-99.14313612,Gustavo A. Madero,CDMX,22,0,598.6818181818181
848,169,SAN FELIPE DE JESUS I,7570,1980.55,19.49727852,-99.06838599,Gustavo A. Madero,CDMX,1,0,285.0
849,170,SAN FELIPE DE JESUS II,7550,1980.55,19.49169381,-99.07779072,Gustavo A. Madero,CDMX,1,0,214.0
850,171,SAN FELIPE DE JESUS III,7510,1980.55,19.49886211,-99.07648433,Gustavo A. Madero,CDMX,3,0,371.3333333333333
851,172,SAN FELIPE DE JESUS IV,7570,1980.55,19.49398439,-99.07143396,Gustavo A. Madero,CDMX,3,0,316.3333333333333
852,173,SAN JOSE DE LA ESCALERA,7640,1918.317284,19.52560284,-99.16431979,Gustavo A. Madero,CDMX,9,0,447.55555555555554
853,174,SAN JOSE TICOMAN,7550,3082.914754,19.50481225,-99.13225222,Gustavo A. Madero,CDMX,7,0,424.2857142857143
854,175,SAN JUAN DE ARAGON (PBLO),7950,2252.96,19.47005019,-99.08325107,Gustavo A. Madero,CDMX,2,2,372.0
855,176,SAN JUAN DE ARAGON 1A SECCION (U HAB) I,7979,2652.55,19.45564942,-99.0924271,Gustavo A. Madero,CDMX,21,0,974.3333333333334
856,177,SAN JUAN DE ARAGON 1A SECCION (U HAB) II,7970,2652.55,19.46214892,-99.0913633,Gustavo A. Madero,CDMX,11,0,579.7272727272727
857,178,SAN JUAN DE ARAGON 2A SECCION (U HAB) I,7970,2652.55,19.45096531,-99.08674702,Gustavo A. Madero,CDMX,18,0,954.1666666666666
858,179,SAN JUAN DE ARAGON 2A SECCION (U HAB) II,7969,2652.55,19.45669543,-99.08483365,Gustavo A. Madero,CDMX,5,0,494.6
859,180,SAN JUAN DE ARAGON 3A SECCION (U HAB) I,7990,2677.35,19.45206086,-99.07316109,Gustavo A. Madero,CDMX,16,0,710.25
860,181,SAN JUAN DE ARAGON 3A SECCION (U HAB) II,7969,2677.35,19.45164733,-99.06915914,Gustavo A. Madero,CDMX,35,0,636.1142857142858
861,182,SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) I,7990,2581.65,19.45104186,-99.06369955,Gustavo A. Madero,CDMX,33,0,641.2727272727273
862,183,SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II,7990,2581.75745,19.45715831,-99.06487011,Gustavo A. Madero,CDMX,31,0,722.7741935483871
