nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred
PRIVADA CENTENARIO,1430,1659.2,19.36099201,-99.23047737,Álvaro Obregón,CDMX,13,0,860.4615384615385,1,0,1583.656290301296
PROF JOSE ARTURO LOPEZ,1610,855.6,19.35963563,-99.21991965,Álvaro Obregón,CDMX,10,0,1415.0,1,0,1578.1354817601978
PROGRESO TIZAPAN,1000,3448.640872,19.33954902,-99.2050799,Álvaro Obregón,CDMX,64,4,1503.625,1,1,3747.2615309080875
PUEBLO NUEVO,1240,1678.077945,19.38108892,-99.23834892,Álvaro Obregón,CDMX,14,0,854.5714285714286,1,0,1584.8994230395351
PUENTE COLORADO,1730,2202.764701,19.34798085,-99.2308624,Álvaro Obregón,CDMX,17,0,850.2941176470588,1,0,1588.5841317101008
PUENTE COLORADO (AMPL),1730,1336.880828,19.34580099,-99.2295125,Álvaro Obregón,CDMX,20,0,827.35,1,0,1592.331127389968
PUNTA DE CEHUAYO,1540,1057.83,19.36070141,-99.24133369,Álvaro Obregón,CDMX,22,0,553.9545454545455,1,0,1595.6903450967573
REACOMODO EL CUERNITO,1220,1509.196793,19.38285753,-99.2085476,Álvaro Obregón,CDMX,4,0,436.5,1,0,1574.059647586555
REACOMODO PINO SUAREZ,1130,2194.91,19.39594951,-99.20408019,Álvaro Obregón,CDMX,10,0,696.7,1,0,1580.53229014024
REAL DEL MONTE,1125,1499.73,19.39600961,-99.20190164,Álvaro Obregón,CDMX,13,0,1120.6153846153843,1,0,1582.7882144018645
RESIDENCIAL MARIA ISABEL,1780,2949.47,19.3354388,-99.22333701,Álvaro Obregón,CDMX,20,0,786.45,1,0,1592.4676016524543
RINCON DE LA BOLSA,1800,1233.2,19.33179035,-99.25246027,Álvaro Obregón,CDMX,8,1,1025.0,1,1,2102.828347863573
SAN ANGEL,1000,9364.296856,19.34611539,-99.19137078,Álvaro Obregón,CDMX,106,7,1399.160377358491,1,1,5376.511652777603
SAN ANGEL INN,1000,7740.471654,19.34905528,-99.1979807,Álvaro Obregón,CDMX,69,5,1469.1159420289855,1,1,4279.332553490716
SAN BARTOLO AMEYALCO (PBLO),1800,1944.360464,19.33139269,-99.26782735,Álvaro Obregón,CDMX,13,0,827.1538461538462,1,0,1583.7674307106556
SAN CLEMENTE,1740,2261.609972,19.34898926,-99.22573149,Álvaro Obregón,CDMX,18,0,610.5555555555555,1,0,1590.6075650607531
SAN GABRIEL,1310,2931.46,19.37935908,-99.25586495,Álvaro Obregón,CDMX,102,7,1485.6666666666667,1,1,5371.329085432938
SAN PEDRO DE LOS PINOS,1150,4299.89,19.38956241,-99.1910951,Álvaro Obregón,CDMX,156,5,890.7435897435897,1,1,4387.705104875002
SANTA FE,1376,2857.838276,19.38290089,-99.23913198,Álvaro Obregón,CDMX,18,0,935.8888888888888,1,0,1589.521999615061
SANTA FE (U HAB),1120,2349.13,19.38864258,-99.20651279,Álvaro Obregón,CDMX,9,0,754.4444444444445,1,0,1579.1161309456438
SANTA FE KM 8.5,1210,2840.195122,19.37979653,-99.24746741,Álvaro Obregón,CDMX,57,2,1456.438596491228,1,1,2687.1776707761273
SANTA LUCIA,1500,1324.075852,19.35746316,-99.2544876,Álvaro Obregón,CDMX,20,0,843.3,1,0,1592.2779057643777
SANTA LUCIA (PBLO),1500,1381.377872,19.35843613,-99.25669404,Álvaro Obregón,CDMX,18,0,781.4444444444445,1,0,1590.0373465991838
SANTA LUCIA REACOMODO,1500,1043.72,19.35570526,-99.25906867,Álvaro Obregón,CDMX,19,0,756.1052631578947,1,0,1591.3453765910874
SANTA MARIA NONOALCO,1420,2729.68,19.38010595,-99.19387354,Álvaro Obregón,CDMX,111,5,787.990990990991,1,1,4332.991424154922
SANTA ROSA XOCHIAC (PBLO),1830,865.8377866,19.32841171,-99.28540909,Álvaro Obregón,CDMX,6,0,848.3333333333334,1,0,1575.1324082405326
SEARS ROEBUCK (U HAB),1120,2400.71,19.40094836,-99.19535637,Álvaro Obregón,CDMX,34,0,853.7352941176471,1,0,1609.3717878964612
TARANGO (U HAB),1618,2818.65,19.36042508,-99.22362978,Álvaro Obregón,CDMX,9,0,1425.4444444444443,1,0,1576.8771522139043
TECOLALCO,1230,1282.28,19.37901543,-99.23712474,Álvaro Obregón,CDMX,8,0,563.125,1,0,1578.531042913591
TEJOCOTE,1240,812.3,19.38269971,-99.2177057,Álvaro Obregón,CDMX,10,0,1341.1,1,0,1578.382069730802
TEPEACA,1550,1246.62,19.35886613,-99.23673317,Álvaro Obregón,CDMX,13,0,734.3076923076923,1,0,1584.0772378101867
TEPEACA (AMPL),1550,1057.83,19.36102135,-99.23459373,Álvaro Obregón,CDMX,19,0,717.5263157894736,1,0,1591.4741060138158
TEPOPOTLA,1538,973.1437634,19.36206991,-99.25153514,Álvaro Obregón,CDMX,21,0,650.8095238095239,1,0,1594.143682692604
TETELPAN,1700,1974.239579,19.34042823,-99.23347025,Álvaro Obregón,CDMX,19,1,1721.5263157894738,1,1,2113.962459630051
TETELPAN (PBLO),1200,2344.710993,19.34210106,-99.22530197,Álvaro Obregón,CDMX,22,0,672.4545454545455,1,0,1595.2949367812412
TETLALPAN,1507,1043.72,19.35459634,-99.25777875,Álvaro Obregón,CDMX,24,0,728.5,1,0,1597.5548829696704
TIZAMPAMPANO,1700,2793.65,19.34212119,-99.22083314,Álvaro Obregón,CDMX,28,0,1075.357142857143,1,0,1601.2914122998322
TIZAPAN_TIZAPAN SAN ANGEL,1000,6465.30461,19.3361753,-99.20104786,Álvaro Obregón,CDMX,81,4,1385.0123456790122,1,1,3768.456453758039
TLACOPAC,1000,7041.332867,19.35494255,-99.19384017,Álvaro Obregón,CDMX,72,4,1520.361111111111,1,1,3756.993516147828
TLACOYAQUE,1600,994.9908889,19.32147897,-99.26525448,Álvaro Obregón,CDMX,3,0,382.0,1,0,1573.0180233008514
TLACOYAQUE (AMPL),1859,961.2532877,19.32214243,-99.26825189,Álvaro Obregón,CDMX,4,0,436.5,1,0,1574.059647586555
TLACOYAQUE (BARR),1859,1171.91,19.32376693,-99.26629229,Álvaro Obregón,CDMX,6,0,477.6666666666667,1,0,1576.3692410024275
TLACUITLAPA,1600,1339.741044,19.35346994,-99.24079762,Álvaro Obregón,CDMX,19,0,704.2631578947369,1,0,1591.5183622410023
TLACUITLAPA 2DO REACOMODO (AMPL),1650,1335.376818,19.35443655,-99.23544785,Álvaro Obregón,CDMX,11,0,1170.7272727272727,1,0,1580.174044618163
TLAPECHICO,1210,1320.71,19.37812978,-99.24393041,Álvaro Obregón,CDMX,12,0,839.8333333333334,1,0,1582.5016433206242
TOLTECA,1140,1788.36,19.39179951,-99.19613571,Álvaro Obregón,CDMX,59,3,849.5593220338983,1,1,3217.488130067599
TORRES DE MIXCOAC (U HAB),1480,2768.64,19.37113684,-99.19324472,Álvaro Obregón,CDMX,88,2,902.0227272727273,1,1,2726.9554750591583
TORRES DE POTRERO,1840,1360.097044,19.32999704,-99.24918156,Álvaro Obregón,CDMX,6,1,1750.0,1,1,2097.9622255779022
TORRES SAN ANTONIO (U HAB),1180,4299.89,19.38510814,-99.19465567,Álvaro Obregón,CDMX,95,4,860.4947368421052,1,1,3787.3353555208196
TORRES SAN PEDRO (U HAB),1150,4299.89,19.39249693,-99.19240187,Álvaro Obregón,CDMX,109,3,912.4495412844036,1,1,3278.4522164550954
UNIDAD POPULAR TEPEACA,1550,1735.22,19.3593324,-99.23954366,Álvaro Obregón,CDMX,19,0,586.0526315789474,1,0,1591.9128046467977
UNION OLIVOS,1290,1108.463143,19.36413509,-99.25011458,Álvaro Obregón,CDMX,10,0,814.5,1,0,1580.139217570048
UNION POPULAR EMILIANO ZAPATA (U HAB),1400,1824.38,19.3713077,-99.20985359,Álvaro Obregón,CDMX,21,0,436.0,1,0,1594.8604546079314
VALENTIN GOMEZ FARIAS,1430,1376.502447,19.35958734,-99.23251468,Álvaro Obregón,CDMX,13,0,732.0769230769231,1,0,1584.0846813941853
VILLA PROGRESISTA,1540,1375.854259,19.35646044,-99.24216233,Álvaro Obregón,CDMX,18,0,707.0555555555555,1,0,1590.2855658839826
VILLA SOLIDARIDAD,1275,958.4197872,19.38313984,-99.21936425,Álvaro Obregón,CDMX,14,0,1079.857142857143,1,0,1584.1476943914718
VILLA VERDUN,1480,2542.32478,19.33869692,-99.25693567,Álvaro Obregón,CDMX,42,1,547.8095238095239,1,1,2146.0189043034156
ZENON DELGADO,1120,2010.8,19.38852888,-99.21582611,Álvaro Obregón,CDMX,8,0,439.0,1,0,1578.9452206111723
ZOTOLTITLA,1650,1119.84,19.35251384,-99.23494353,Álvaro Obregón,CDMX,10,0,1285.8,1,0,1578.5665936113762
AGUILERA,2900,2612.110723,19.47280797,-99.15586832,Azcapotzalco,CDMX,25,0,761.12,1,0,2418.8585331178206
ALDANA,2900,1932.008517,19.47078805,-99.14998174,Azcapotzalco,CDMX,22,0,857.7727272727273,1,0,2414.865588094737
AMPLIACION PETROLERA,2460,2353.03,19.48294324,-99.1948792,Azcapotzalco,CDMX,35,0,454.7714285714285,1,0,2432.1155380385308
ANGEL ZIMBRON,2080,2753.097422,19.46740333,-99.18908268,Azcapotzalco,CDMX,24,1,762.125,1,1,2943.4701806781004
ARENAL,2960,2318.07,19.46494795,-99.15210624,Azcapotzalco,CDMX,106,0,561.8207547169811,1,0,2518.625328848046
CENTRO DE AZCAPOTZALCO,2000,3111.17,19.48092136,-99.18624676,Azcapotzalco,CDMX,34,0,466.4705882352941,1,0,2430.8530217847997
CLAVERIA,2030,2650.011689,19.46602424,-99.18193702,Azcapotzalco,CDMX,36,2,579.5,1,1,3484.5997846320306
COLTONGO,2230,2467.22,19.48165523,-99.15339524,Azcapotzalco,CDMX,13,1,951.2307692307692,1,1,2929.380910338588
COSMOPOLITA,2650,2651.236543,19.47482126,-99.16325106,Azcapotzalco,CDMX,16,0,674.375,1,0,2408.1366733276604
COSMOPOLITA (AMPL),2290,2729.530538,19.47230245,-99.16080093,Azcapotzalco,CDMX,21,0,705.2380952380952,1,0,2414.1510837138017
CRUZ ROJA TEPANTONGO (U HAB),2120,2541.94,19.50025014,-99.18482509,Azcapotzalco,CDMX,3,1,416.3333333333333,1,1,2918.930957457466
CUITLHUAC 1 Y 2 (U HAB),2500,4725.731474,19.47215726,-99.16758579,Azcapotzalco,CDMX,21,0,750.047619047619,1,0,2414.0015642342355
CUITLHUAC 3 Y 4 (U HAB),2500,4319.689222,19.47237535,-99.17197288,Azcapotzalco,CDMX,23,0,573.0869565217391,1,0,2417.039000348876
DEL GAS,2900,1832.362242,19.47048187,-99.15920632,Azcapotzalco,CDMX,50,0,1010.28,1,0,2448.614109830001
DEL GAS (AMPL),2790,1832.42,19.46605672,-99.15755801,Azcapotzalco,CDMX,55,0,995.5272727272728,1,0,2454.78073013631
DEL MAESTRO,2000,2213.86,19.48246656,-99.18216967,Azcapotzalco,CDMX,16,0,441.75,1,0,2408.912891550419
DEL RECREO,2000,2510.09,19.47314369,-99.18414864,Azcapotzalco,CDMX,26,1,586.1153846153846,1,1,2946.50444335858
DEMET (U HAB),2020,2541.94,19.48751056,-99.18095026,Azcapotzalco,CDMX,7,0,334.42857142857144,1,0,2398.259690755708
ECOLOGICA NOVEDADES IMPACTO (U HAB),2000,2541.94,19.50799555,-99.19046228,Azcapotzalco,CDMX,1,0,520.0,1,0,2390.2996074452585
EL JAGUEY-ESTACION PANTACO,2000,2535.112564,19.48587584,-99.17255979,Azcapotzalco,CDMX,7,0,677.7142857142857,1,0,2397.114222181646
EL ROSARIO A (U HAB),2100,3185.17,19.51109069,-99.20721938,Azcapotzalco,CDMX,2,0,550.0,1,0,2391.4229828172924
EL ROSARIO B (U HAB),2000,3140.01665,19.5123689,-99.20196303,Azcapotzalco,CDMX,3,0,617.6666666666666,1,0,2392.4206728457166
EL ROSARIO C (U HAB),2100,3192.865228,19.50700425,-99.20353601,Azcapotzalco,CDMX,3,1,453.3333333333333,1,1,2918.807496633212
EUZKADI,2660,2581.3,19.47730734,-99.16031088,Azcapotzalco,CDMX,11,0,624.5454545454545,1,0,2402.1855497949487
EX-HACIENDA EL ROSARIO,2000,2343.315789,19.49621683,-99.20978684,Azcapotzalco,CDMX,5,1,249.4,1,1,2921.9349345902906
FERRERIA,2230,2280.012429,19.50162676,-99.17389475,Azcapotzalco,CDMX,3,1,291.3333333333333,1,1,2919.348054836702
FERRERIA (U HAB),2230,2364.84,19.49880974,-99.17683969,Azcapotzalco,CDMX,3,1,291.3333333333333,1,1,2919.348054836702
FRANCISCO VILLA (U HAB),2400,2596.924153,19.4965325,-99.20516045,Azcapotzalco,CDMX,9,1,426.22222222222223,1,1,2926.238832878656
FUENTES DE AZCAPOTZALCO-PARQUES DE AZCAPOTZALCO (U HAB),2000,2748.99,19.47504567,-99.18971471,Azcapotzalco,CDMX,33,1,574.8787878787879,1,1,2955.106288600337
HOGAR Y SEGURIDAD/NUEVA SANTA MARIA,2800,2883.203062,19.46833087,-99.1681288,Azcapotzalco,CDMX,32,0,746.3125,1,0,2427.472293674719
HOGARES FERROCARRILEROS (U HAB),2500,4297.67,19.47357233,-99.16540783,Azcapotzalco,CDMX,16,0,730.0,1,0,2407.9510649939
HUAUTLA DE LAS SALINAS (BARR),2300,2369.732353,19.48909866,-99.15935532,Azcapotzalco,CDMX,1,1,950.0,1,1,2914.703272226946
IGNACIO ALLENDE,2810,1832.42,19.46670068,-99.16188621,Azcapotzalco,CDMX,63,0,991.7619047619048,1,0,2464.581124281596
INDUSTRIAL VALLEJO (U HAB),2300,2417.89196,19.49616178,-99.16384763,Azcapotzalco,CDMX,0,0,0.0,0,0,2390.8112537998304
ISSFAM LAS ARMAS (U HAB),2710,1789.82,19.48616026,-99.21597044,Azcapotzalco,CDMX,4,0,449.75,1,0,2394.204452401541
JARDIN AZPEITIA,2530,2513.214805,19.47407224,-99.17469598,Azcapotzalco,CDMX,17,0,566.0,1,0,2409.7217754985086
JARDINES CEYLAN (U HAB),2300,2697.52,19.48241713,-99.16466686,Azcapotzalco,CDMX,1,0,300.0,1,0,2391.0336988327144
LA PRECIOSA,2160,1989.34,19.48617559,-99.19381003,Azcapotzalco,CDMX,23,0,503.3043478260869,1,0,2417.271849494502
LA RAZA,2960,2160.292939,19.46569763,-99.14746913,Azcapotzalco,CDMX,109,0,364.0825688073394,1,0,2522.9555737101405
LAS SALINAS,2000,2697.52,19.48793497,-99.16482103,Azcapotzalco,CDMX,1,0,876.0,1,0,2389.111714109194
LIBERACION,2900,1841.702363,19.47058376,-99.15239872,Azcapotzalco,CDMX,40,0,887.475,1,0,2436.789095548752
LIBERTAD,2020,2322.434585,19.47856576,-99.17766604,Azcapotzalco,CDMX,11,0,680.8181818181819,1,0,2401.9977801384052
LOS REYES (BARR),2000,2355.0,19.48547447,-99.18226478,Azcapotzalco,CDMX,12,0,384.6666666666667,1,0,2404.209451048068
MANUEL RIVERA ANAYA CROC I (U HAB),2109,2541.94,19.51038031,-99.19428545,Azcapotzalco,CDMX,1,0,753.0,1,0,2389.5221379303625
MIGUEL HIDALGO (U HAB),2450,2597.24,19.49366841,-99.19874158,Azcapotzalco,CDMX,17,1,561.7058823529412,1,1,2935.574583786502
MONTE ALTO,2640,2581.3,19.47994576,-99.15628844,Azcapotzalco,CDMX,5,0,700.0,1,0,2394.5929021913607
NEXTENGO (BARR),2000,2748.99,19.47469249,-99.18826266,Azcapotzalco,CDMX,32,1,555.96875,1,1,2953.94590847521
NUEVA EL ROSARIO,2100,2541.94,19.50196908,-99.18975335,Azcapotzalco,CDMX,5,2,399.0,1,1,3447.2742322130807
NUEVA ESPAA,2110,2541.94,19.49785901,-99.18640764,Azcapotzalco,CDMX,6,1,454.1666666666667,1,1,2922.4751522131687
NUEVA SANTA MARIA,2800,2715.378543,19.46287098,-99.16805446,Azcapotzalco,CDMX,36,0,809.25,1,0,2432.1562001164757
NUEVO SAN RAFAEL (BARR),2010,2354.24,19.48905669,-99.18796779,Azcapotzalco,CDMX,11,0,491.27272727272725,1,0,2402.6302514371014
OBRERO POPULAR,2600,2567.558254,19.46416526,-99.17476281,Azcapotzalco,CDMX,45,1,706.7333333333333,1,1,2969.3480640341477
PANTACO (U HAB),2020,2714.55,19.48577501,-99.17307322,Azcapotzalco,CDMX,7,0,677.7142857142857,1,0,2397.114222181646
PASTEROS,2000,1878.83,19.49392413,-99.19562088,Azcapotzalco,CDMX,16,1,589.3125,1,1,2934.25898786049
PATRIMONIO FAMILIAR,2480,2318.07,19.46739688,-99.14978997,Azcapotzalco,CDMX,87,0,542.3103448275862,1,0,2495.444334656747
PEMEX PRADOS DEL ROSARIO (U HAB),2410,3520.384841,19.50417488,-99.20757956,Azcapotzalco,CDMX,3,1,453.3333333333333,1,1,2918.807496633212
PETROLERA,2480,2362.54,19.48529726,-99.19934296,Azcapotzalco,CDMX,20,0,412.55,1,0,2413.9042404704105
PLENITUD,2099,2385.164547,19.4731873,-99.19578087,Azcapotzalco,CDMX,8,1,435.0,1,1,2924.9860646307525
PORVENIR,2600,1902.921315,19.4710237,-99.14681958,Azcapotzalco,CDMX,21,0,442.1904761904762,1,0,2415.0288154939544
POTRERO DEL LLANO,2670,2662.226571,19.47477024,-99.16031115,Azcapotzalco,CDMX,15,0,635.8,1,0,2407.041910835842
PRADOS DEL ROSARIO,2410,2226.12,19.50362987,-99.20951084,Azcapotzalco,CDMX,3,1,453.3333333333333,1,1,2918.807496633212
PRESIDENTE MADERO (U HAB),2140,2597.24,19.49583826,-99.20187357,Azcapotzalco,CDMX,15,1,488.6666666666667,1,1,2933.3713420239546
PRO HOGAR I,2600,3157.267213,19.47498756,-99.15048801,Azcapotzalco,CDMX,12,0,496.1666666666667,1,0,2403.837400185789
PRO HOGAR II,2600,3050.6498,19.47636895,-99.15582763,Azcapotzalco,CDMX,11,0,584.5454545454545,1,0,2402.319020956304
PROVIDENCIA,2070,1747.66,19.49273079,-99.21143197,Azcapotzalco,CDMX,3,0,229.0,1,0,2393.7175676302213
REYNOSA TAMAULIPAS,2120,2541.94,19.49406918,-99.18750915,Azcapotzalco,CDMX,11,1,477.8181818181818,1,1,2928.513626048544
ROSENDO SALAZAR (CONJ HAB),2000,2597.24,19.48705169,-99.20581468,Azcapotzalco,CDMX,11,0,376.7272727272728,1,0,2403.012464308256
SAN  MIGUEL AMANTLA (PBLO),2700,1761.11,19.47585628,-99.20438426,Azcapotzalco,CDMX,12,0,562.1666666666666,1,0,2403.6171727695523
SAN ALVARO,2090,2549.654815,19.46126471,-99.18325852,Azcapotzalco,CDMX,53,2,602.622641509434,1,1,3505.3217681184933
SAN ANDRES (BARR),2020,2541.94,19.49195661,-99.18015759,Azcapotzalco,CDMX,5,1,433.4,1,1,2921.3209672480552
SAN ANDRES (PBLO),2200,2541.94,19.49319643,-99.18398435,Azcapotzalco,CDMX,5,1,348.2,1,1,2921.6052608217424
SAN ANDRES DE LAS SALINAS (PBLO),2300,2316.270145,19.49003982,-99.15434829,Azcapotzalco,CDMX,16,1,941.9375,1,1,2933.082356153665
SAN ANTONIO (FRACC),2000,2355.775591,19.48010729,-99.20494897,Azcapotzalco,CDMX,10,0,358.4,1,0,2401.85013962459
SAN BARTOLO CAHUALTONGO (PBLO),2070,2362.54,19.48183029,-99.20024135,Azcapotzalco,CDMX,20,0,410.45,1,0,2413.911247706382
SAN BERNABE (BARR),2800,2969.598796,19.46793636,-99.17358688,Azcapotzalco,CDMX,26,1,677.6153846153846,1,1,2946.199128076979
SAN FRANCISCO TETECALA (PBLO),2000,2491.42667,19.48087994,-99.19117268,Azcapotzalco,CDMX,40,0,476.95,1,0,2438.158926761639
SAN FRANCISCO XOCOTITLA,2940,2117.98,19.46868604,-99.14712898,Azcapotzalco,CDMX,45,0,369.6444444444445,1,0,2444.63437540489
SAN JUAN TLIHUACA (PBLO),2400,2597.24,19.49145016,-99.2033748,Azcapotzalco,CDMX,13,1,410.84615384615387,1,1,2931.1840543934395
SAN MARCOS (BARR),2009,2541.94,19.48824211,-99.18237691,Azcapotzalco,CDMX,7,0,334.42857142857144,1,0,2398.259690755708
SAN MARTIN XOCHINAHUAC (PBLO),2120,2541.94,19.49846348,-99.19471954,Azcapotzalco,CDMX,12,1,601.1666666666666,1,1,2929.3255181534905
SAN MATEO,2000,2662.532846,19.48304562,-99.19127777,Azcapotzalco,CDMX,38,0,468.2894736842105,1,0,2435.740867538171
SAN PABLO 396-CONJ HAB SAN PABLO (U HAB),2020,2541.94,19.50105631,-99.1856052,Azcapotzalco,CDMX,3,1,416.3333333333333,1,1,2918.930957457466
SAN PABLO XALPA (U HAB),2000,2541.94,19.50520425,-99.18604254,Azcapotzalco,CDMX,2,1,484.5,1,1,2917.4800216102717
SAN PEDRO XALPA (AMPL) I,2710,1820.21,19.48056601,-99.21629359,Azcapotzalco,CDMX,4,0,463.25,1,0,2394.1594058845835
SAN PEDRO XALPA (AMPL) II,2710,1820.21,19.47585914,-99.21705681,Azcapotzalco,CDMX,2,0,526.5,1,0,2391.501397124589
SAN PEDRO XALPA (PBLO),2470,1789.82,19.48432715,-99.20937116,Azcapotzalco,CDMX,8,0,416.25,1,0,2399.2101494713784
SAN RAFAEL,2010,2354.24,19.48654804,-99.18771296,Azcapotzalco,CDMX,20,0,448.6,1,0,2413.783949586239
SAN SALVADOR XOCHIMANCA,2870,2758.299531,19.46002021,-99.17323152,Azcapotzalco,CDMX,56,1,661.4821428571429,1,1,2982.9573234313434
SAN SEBASTIAN,2000,2541.94,19.48061134,-99.17636377,Azcapotzalco,CDMX,9,0,350.8888888888889,1,0,2400.6517237996163
SANTA APOLONIA (BARR),2770,2353.03,19.4755338,-99.19158928,Azcapotzalco,CDMX,30,1,486.23333333333335,1,1,2951.731642665362
SANTA BARBARA (PBLO),2230,2463.126467,19.49603039,-99.17840171,Azcapotzalco,CDMX,4,1,440.5,1,1,2920.073797373864
SANTA CATARINA (PBLO),2230,2541.94,19.49162407,-99.17416272,Azcapotzalco,CDMX,5,1,838.8,1,1,2919.9682370277164
SANTA CRUZ ACAYUCAN (PBLO),2770,2159.84,19.47559072,-99.19458817,Azcapotzalco,CDMX,31,1,469.96774193548384,1,1,2953.0093960927625
SANTA CRUZ DE LAS SALINAS,2300,2534.574694,19.48771584,-99.15569641,Azcapotzalco,CDMX,13,1,1005.8461538461538,1,1,2929.1986708682753
SANTA INES,2140,1448.32,19.49373328,-99.19120053,Azcapotzalco,CDMX,13,1,562.6923076923077,1,1,2930.6773773309087
SANTA LUCIA (BARR),2000,2329.361696,19.48008521,-99.19609818,Azcapotzalco,CDMX,34,0,436.52941176470586,1,0,2430.952928874697
SANTA MARIA MALINALCO (PBLO),2000,1885.2,19.47816808,-99.18179418,Azcapotzalco,CDMX,20,0,621.8,1,0,2413.2060194575693
SANTIAGO AHUIZOTLA (PBLO),2700,1703.821986,19.4757582,-99.21067865,Azcapotzalco,CDMX,8,0,714.375,1,0,2398.2153722219005
SANTO DOMINGO (PBLO),2000,2876.503884,19.48606872,-99.19116258,Azcapotzalco,CDMX,24,0,514.9166666666666,1,0,2418.4565804955105
SANTO TOMAS,2020,2541.94,19.48453406,-99.17827774,Azcapotzalco,CDMX,6,0,441.6666666666667,1,0,2396.6783821848326
SECTOR NAVAL,2060,2519.104758,19.47001343,-99.17685264,Azcapotzalco,CDMX,25,1,684.92,1,1,2944.951275446462
SINDICATO MEXICANO DE ELECTRICISTAS,2000,2285.759483,19.47420755,-99.17874294,Azcapotzalco,CDMX,14,0,726.9285714285714,1,0,2405.5143561862606
TEZOZOMOC,2459,1989.34,19.4893404,-99.198069,Azcapotzalco,CDMX,15,1,488.8666666666667,1,1,2933.370674668148
TIERRA NUEVA,2130,2518.781843,19.49962665,-99.20070093,Azcapotzalco,CDMX,11,1,616.5454545454545,1,1,2928.050723793479
TLATILCO,2800,1832.42,19.46066605,-99.16281019,Azcapotzalco,CDMX,49,0,873.9387755102041,1,0,2447.8455716262824
TLATILCO (U HAB),2800,2487.878824,19.46279916,-99.16392858,Azcapotzalco,CDMX,48,0,895.2916666666666,1,0,2446.550843003708
TRABAJADORES DEL HIERRO,2650,2581.3,19.47841078,-99.15115787,Azcapotzalco,CDMX,6,0,435.0,1,0,2396.700627378392
UN HOGAR PARA CADA TRABAJADOR,2050,2779.6,19.47372175,-99.17619285,Azcapotzalco,CDMX,16,0,797.5625,1,0,2407.725623860423
VICTORIA DE LAS DEMOCRACIAS,2800,2235.303756,19.46845385,-99.16416181,Azcapotzalco,CDMX,44,0,855.2272727272727,1,0,2441.7906140612085
VILLAS AZCAPOTZALCO (U HAB),2169,2836.82,19.48973637,-99.19196101,Azcapotzalco,CDMX,18,0,491.6666666666667,1,0,2411.193288149745
XOCHINAHUAC (U HAB),2000,2541.94,19.50783385,-99.19452254,Azcapotzalco,CDMX,0,1,0.0,0,1,2916.6497335660897
PORTALES II,3300,3043.363669,19.36709592,-99.14856736,Benito Juárez,CDMX,109,2,756.1009174311927,1,1,3518.645186826926
OCHO DE AGOSTO,3820,5843.884139,19.39407837,-99.18686582,Benito Juárez,CDMX,158,5,834.1012658227849,1,1,5155.850814608032
DEL VALLE I,3100,7678.251294,19.39795199,-99.16553701,Benito Juárez,CDMX,524,10,1134.4809160305344,1,1,8231.834132876815
XOCO,3330,6316.729176,19.36283518,-99.16465003,Benito Juárez,CDMX,238,5,1210.7100840336134,1,1,5252.472453643493
NONOALCO,3700,5510.670366,19.3810119,-99.18844913,Benito Juárez,CDMX,183,4,873.2131147540983,1,1,4660.468795820547
ATENOR SALAS,3000,3981.34497,19.40302784,-99.14779163,Benito Juárez,CDMX,231,2,820.6623376623377,1,1,3667.6941662856684
EXTREMADURA INSURGENTES,3000,7036.325875,19.37656764,-99.18092339,Benito Juárez,CDMX,200,7,998.665,1,1,6258.364768530734
GENERAL PEDRO MARIA ANAYA,3000,5941.398729,19.36109407,-99.15922201,Benito Juárez,CDMX,252,3,1181.563492063492,1,1,4218.021452250678
PIEDAD NARVARTE,3000,4752.609394,19.40330356,-99.15393902,Benito Juárez,CDMX,353,8,756.1671388101983,1,1,6972.20465776271
PORTALES IV,3000,3316.954585,19.35942276,-99.14900935,Benito Juárez,CDMX,139,3,791.2230215827338,1,1,4081.070834183943
IZTACCIHUATL,3020,3129.022376,19.39025127,-99.13581698,Benito Juárez,CDMX,71,0,558.6760563380282,1,0,2421.1347981957497
NARVARTE I,3020,4236.383786,19.39997053,-99.15257525,Benito Juárez,CDMX,342,6,731.3391812865497,1,1,5907.152277464754
NARVARTE II,3020,5093.056897,19.39705414,-99.15252551,Benito Juárez,CDMX,289,6,762.8546712802768,1,1,5842.20274385682
NARVARTE III,3020,4541.139261,19.39211218,-99.15864652,Benito Juárez,CDMX,286,4,895.3496503496503,1,1,4786.413241626896
NARVARTE IV,3020,5475.564554,19.39254994,-99.15149207,Benito Juárez,CDMX,252,2,891.4444444444445,1,1,3693.151035639845
NARVARTE V,3020,5126.552726,19.38617732,-99.15694731,Benito Juárez,CDMX,263,3,920.5323193916348,1,1,4232.350721768396
NARVARTE VI,3020,4703.195715,19.38677557,-99.15045868,Benito Juárez,CDMX,229,0,854.5240174672489,1,0,2613.457260323823
